player_name,player_team,position,injury_status,league_team,minutes,free_throws_made,free_throws_attempted,free_throw_percentage,three_pointer,rebounds,assists,steals,blocks,points
Tyler Ulis,Pho,SG,"","",22.0,1.0,1.3,.815,0.5,1.6,4.0,1.0,0.1,7.0
Malik Monk,Cha,SG,"","",12.3,0.4,0.5,.778,1.1,1.0,1.2,0.3,0.1,5.3
Manu Ginobili,SA,SG,"","",20.2,1.6,1.9,.856,0.9,2.2,2.5,0.7,0.3,8.8
Shabazz Muhammad,Mil,SF,"","",9.6,0.7,1.0,.730,0.2,1.6,0.4,0.2,0.1,4.6
Anthony Tolliver,Det,PF,"","",21.0,1.3,1.5,.809,1.8,2.9,1.1,0.4,0.3,8.0
Cody Zeller*,Cha,PF,O,"",19.0,1.8,2.6,.718,0.1,5.4,0.9,0.4,0.6,7.1
Thon Maker,Mil,PF,DTD,"",17.0,0.9,1.3,.689,0.4,3.1,0.6,0.5,0.7,4.9
JaVale McGee,GS,C,"",BOYD,9.3,0.6,0.8,.773,0.0,2.5,0.5,0.3,0.9,4.4
Alan Williams,Pho,C,"","",16.0,1.0,2.0,.500,0.0,5.0,1.0,1.0,1.0,3.0
Shane Larkin,Bos,PG,"","",13.3,0.6,0.7,.909,0.6,1.4,1.5,0.5,0.0,4.1
Darius Miller,Nor,SF,"","",23.5,0.7,0.8,.881,1.8,2.0,1.4,0.3,0.2,7.7
David West,GS,PF,"","",13.7,0.8,1.1,.754,0.0,3.4,1.9,0.6,1.1,7.0
Joe Johnson,Hou,SG,"","",22.3,0.6,0.7,.857,0.8,3.1,1.5,0.4,0.1,6.9
Al Jefferson,Ind,C,"","",13.6,0.8,0.9,.813,0.0,3.9,0.9,0.5,0.7,6.9
Isaiah Taylor,Atl,PG,"",WEIS,15.9,1.4,2.1,.680,0.3,1.3,2.7,0.5,0.2,6.0
Shaun Livingston,GS,PG,"","",15.9,0.7,0.8,.815,0.0,1.8,1.9,0.5,0.3,5.5
Tyus Jones,Min,PG,"","",17.6,0.9,1.0,.903,0.5,1.7,2.7,1.1,0.1,5.0
Tyrone Wallace,LAC,SG,"","",27.7,2.4,3.0,.781,0.4,3.4,2.5,0.9,0.4,10.1
Chandler Parsons,Mem,SF,"","",19.2,0.5,0.8,.630,1.4,2.5,1.9,0.5,0.3,7.7
Terrence Ross*,Orl,SG,O,"",26.2,1.2,1.6,.743,1.3,3.2,1.6,1.2,0.4,9.0
James Ennis III,Det,SF,"","",23.1,1.5,1.8,.833,0.7,3.4,1.0,0.7,0.3,7.3
Luc Mbah a Moute,Hou,SF,DTD,"",26.0,1.1,1.5,.706,1.0,3.1,0.9,1.0,0.4,7.7
Norman Powell,Tor,SG,"","",15.8,0.5,0.6,.821,0.8,1.7,1.3,0.5,0.2,5.7
Zach Collins,Por,C,"","",15.5,0.4,0.6,.629,0.5,3.4,0.7,0.3,0.5,4.2
Kenneth Faried,Den,PF,"","",14.4,1.1,1.6,.706,0.0,4.8,0.6,0.4,0.4,5.9
Garrett Temple*,Sac,SG,O,"",24.8,0.9,1.2,.769,1.4,2.3,1.9,0.9,0.4,8.4
Tyler Dorsey,Atl,SG,"","",15.9,0.6,0.9,.682,1.1,2.2,1.4,0.3,0.1,6.1
Alec Burks,Utah,SG,"","",16.9,1.8,2.0,.861,0.7,3.0,1.1,0.6,0.1,7.9
Ian Mahinmi,Wsh,C,"","",14.9,1.2,1.7,.717,0.0,4.1,0.7,0.5,0.5,4.9
OG Anunoby,Tor,SF,"","",20.0,0.5,0.8,.636,0.9,2.3,0.8,0.8,0.2,5.7
Dante Exum,Utah,SG,"","",13.3,1.3,1.7,.800,0.2,1.5,2.7,0.5,0.0,6.2
Tony Snell,Mil,SF,"","",27.9,0.6,0.7,.804,1.5,1.9,1.3,0.7,0.3,7.1
Davis Bertans,SA,SF,"","",14.7,0.6,0.7,.816,1.3,2.1,1.0,0.4,0.4,6.2
Mario Chalmers,Mem,PG,"","",21.9,1.8,2.0,.856,0.8,2.4,3.0,1.2,0.2,7.7
Nene ,Hou,PF,"","",14.5,1.3,2.0,.649,0.0,3.3,0.9,0.5,0.3,6.6
Harry Giles*,Sac,PF,O,"",--,--,--,--,--,--,--,--,--,--
Raymond Felton,OKC,PG,"","",16.8,0.5,0.6,.814,1.0,1.9,2.6,0.6,0.2,7.0
Mike James,Nor,PG,"","",19.1,1.8,2.3,.762,0.7,2.5,3.5,0.8,0.2,9.3
Mike Scott,Wsh,PF,"","",18.1,0.6,0.9,.667,0.9,3.1,1.0,0.3,0.1,8.5
Dante Cunningham,Bkn,PF,"","",21.6,0.4,0.7,.592,0.8,4.0,0.6,0.6,0.4,5.6
Tyler Zeller,Mil,C,"","",16.2,0.8,1.2,.682,0.2,4.4,0.6,0.2,0.5,6.5
Wesley Johnson,LAC,SF,"","",20.7,0.6,0.8,.745,0.8,3.1,0.8,1.0,0.9,5.6
Richaun Holmes,Phi,PF,"","",14.4,0.7,1.1,.683,0.1,4.3,1.2,0.4,0.5,5.6
Ivica Zubac,LAL,C,"","",7.6,0.8,1.1,.778,0.0,2.1,0.4,0.1,0.2,3.1
Deyonta Davis,Mem,PF,"","",14.2,0.6,0.9,.708,0.0,3.8,0.6,0.2,0.6,5.6
Tim Duncan,SA,PF,"","",--,--,--,--,--,--,--,--,--,--
Ante Zizic,Cle,PF,"","",6.9,0.6,0.8,.750,0.0,2.0,0.2,0.0,0.5,3.7
Dwayne Bacon,Cha,SG,"","",13.2,0.4,0.5,.800,0.2,2.3,0.7,0.3,0.0,3.2
Daniel Theis*,Bos,C,O,"",14.8,1.0,1.3,.753,0.3,4.3,0.9,0.5,0.8,5.3
Patrick Patterson,OKC,PF,"","",15.7,0.5,0.6,.860,0.8,2.4,0.7,0.6,0.3,3.8
Vince Carter,Sac,SG,"","",17.9,0.4,0.6,.710,1.0,2.4,1.2,0.8,0.5,5.5
Kevin Garnett,Min,PF,"","",--,--,--,--,--,--,--,--,--,--
Cedi Osman*,Cle,SF,O,"",10.5,0.4,0.6,.576,0.5,1.9,0.5,0.3,0.1,3.6
Channing Frye,LAL,PF,"","",12.2,0.3,0.3,.933,0.7,2.4,0.6,0.4,0.3,4.8
Luke Kornet,NY,PF,"","",14.3,0.2,0.3,.750,1.2,3.0,1.0,0.4,0.8,5.6
Brandon Knight*,Pho,PG,O,"",--,--,--,--,--,--,--,--,--,--
Royce O'Neale,Utah,PF,"","",15.8,0.9,1.1,.809,0.6,3.2,1.3,0.5,0.2,4.7
Amir Johnson,Phi,PF,"","",15.1,0.7,1.2,.584,0.1,4.2,1.4,0.6,0.6,4.4
Matthew Dellavedova*,Mil,SG,O,"",19.0,0.6,0.7,.920,0.8,1.7,3.8,0.4,0.0,4.4
Jerryd Bayless,Phi,PG,"","",23.7,0.9,1.1,.795,1.4,2.1,1.4,0.6,0.2,7.9
Omri Casspi*,GS,SF,O,"",14.0,0.9,1.3,.725,0.2,3.8,1.0,0.3,0.4,5.7
Jose Calderon,Cle,PG,"","",15.7,0.4,0.5,.769,0.7,1.5,2.1,0.5,0.0,4.1
Thabo Sefolosha*,Utah,SG,O,"",21.2,1.2,1.4,.815,0.8,4.2,0.9,1.4,0.3,8.2
Paul Pierce,LAC,SF,"","",--,--,--,--,--,--,--,--,--,--
Troy Williams,NY,SF,"","",13.3,0.8,1.3,.600,0.4,2.9,0.6,0.9,0.2,6.2
Kobi Simmons,Mem,SG,"","",17.5,0.7,0.7,1.000,0.2,1.6,1.6,0.6,0.2,5.1
Terrance Ferguson,OKC,SG,"","",12.4,0.2,0.2,.900,0.6,0.8,0.3,0.4,0.2,2.9
Boban Marjanovic,LAC,C,"","",8.3,1.6,1.9,.833,0.0,3.2,0.6,0.3,0.4,5.5
Andre Roberson*,OKC,SF,O,"",26.6,0.3,1.0,.316,0.2,4.7,1.2,1.2,0.9,5.0
Glenn Robinson III,Ind,SG,"","",13.5,0.4,0.5,.857,0.3,1.4,0.8,0.5,0.1,3.2
Pat Connaughton,Por,SG,"","",18.2,0.5,0.6,.837,0.9,1.9,1.1,0.3,0.3,5.6
Sindarius Thornwell,LAC,SG,"","",15.3,0.8,1.2,.693,0.3,1.8,0.7,0.7,0.3,3.6
Chris Bosh,Mia,C,"","",--,--,--,--,--,--,--,--,--,--
Sterling Brown,Mil,SG,"","",14.7,0.4,0.5,.864,0.6,2.8,0.4,0.7,0.2,4.4
T.J. Leaf,Ind,PF,"","",8.6,0.2,0.2,.667,0.4,1.6,0.2,0.1,0.1,2.9
Jameer Nelson,Det,PG,"","",20.3,0.3,0.4,.800,0.8,2.1,3.6,0.5,0.1,4.9
Caleb Swanigan,Por,PF,"","",7.0,0.4,0.6,.615,0.0,1.8,0.5,0.2,0.1,2.0
Bryn Forbes,SA,SG,"","",19.2,0.5,0.8,.639,1.1,1.4,0.9,0.4,0.0,6.9
Michael Carter-Williams*,Cha,PG,O,"",16.1,1.4,1.7,.820,0.3,2.7,2.2,0.8,0.4,4.6
Timofey Mozgov,Bkn,C,"","",12.1,0.7,0.9,.760,0.1,3.1,0.3,0.2,0.4,4.0
Patrick McCaw,GS,SG,"","",16.2,0.4,0.5,.724,0.3,1.4,1.4,0.7,0.2,3.8
Quincy Acy,Bkn,SF,"","",19.5,0.7,0.9,.821,1.4,3.8,0.8,0.5,0.4,5.6
Antonio Blakeney*,Chi,SG,O,"",16.5,1.6,2.1,.769,0.8,1.7,1.1,0.4,0.1,7.9
Isaiah Canaan*,Hou,PG,O,"",21.1,2.3,2.6,.902,1.1,2.3,3.8,0.8,0.1,8.6
Torrey Craig,Den,SG,"","",16.1,0.7,1.1,.629,0.5,3.3,0.6,0.3,0.2,4.7
Jonas Jerebko,Utah,SF,"","",15.5,0.6,0.8,.792,0.8,3.4,0.6,0.3,0.2,5.6
Derrick White,SA,PG,"","",8.2,0.8,1.2,.700,0.5,1.5,0.5,0.2,0.2,3.2
Eric Moreland,Det,PF,"","",11.2,0.2,0.4,.385,0.0,3.9,1.1,0.4,0.7,1.8
Jalen Jones,Dal,SF,"","",8.8,0.5,0.7,.750,0.4,2.2,0.2,0.2,0.0,3.3
Jordan Crawford,Nor,SG,"","",18.5,0.0,0.0,.000,2.0,1.5,4.5,0.0,0.5,9.0
Lucas Nogueira,Tor,C,"","",8.6,0.4,0.6,.679,0.1,1.9,0.4,0.5,0.9,2.5
Malcolm Delaney*,Atl,SG,O,"",18.8,1.4,1.7,.804,0.9,1.9,3.0,0.6,0.1,6.3
Paul Zipser,Chi,SG,DTD,"",15.2,0.4,0.5,.760,0.7,2.4,0.9,0.4,0.3,4.0
Juan Hernangomez,Den,PF,"","",11.0,0.4,0.5,.833,0.5,2.3,0.4,0.3,0.1,3.3
Tim Frazier,Wsh,SG,"","",14.8,0.4,0.5,.786,0.3,2.0,3.5,0.8,0.1,3.1
Jodie Meeks,Wsh,SG,"","",14.8,1.4,1.6,.874,0.9,1.7,0.9,0.4,0.1,6.2
Rodney McGruder,Mia,SG,"","",18.6,0.2,0.3,.500,0.8,1.9,0.9,0.6,0.2,5.3
Marreese Speights,Orl,PF,"","",12.9,0.8,1.1,.755,1.7,2.6,0.7,0.1,0.4,7.8
Ekpe Udoh,Utah,C,"","",13.4,0.7,0.9,.759,0.0,2.5,0.9,0.7,1.2,2.7
Timothe Luwawu-Cabarrot,Phi,SG,DTD,"",15.5,0.9,1.1,.793,1.0,1.4,1.0,0.2,0.1,5.8
Abdel Nader,Bos,PF,"","",10.6,0.5,0.8,.606,0.6,1.4,0.6,0.3,0.2,3.1
Deron Williams,Cle,PG,"","",--,--,--,--,--,--,--,--,--,--
Jon Leuer*,Det,PF,O,"",17.0,1.6,1.9,.867,0.0,4.0,0.6,0.1,0.4,5.4
Briante Weber,Mem,PG,"","",13.2,0.4,0.6,.800,0.2,1.9,1.2,1.0,0.3,2.8
Metta World Peace,LAL,SF,"","",--,--,--,--,--,--,--,--,--,--
Joffrey Lauvergne,SA,PF,"","",10.1,0.6,0.9,.651,0.0,3.3,0.8,0.2,0.1,4.3
Frank Jackson*,Nor,PG,O,"",--,--,--,--,--,--,--,--,--,--
Alex Abrines,OKC,SG,"","",14.9,0.5,0.6,.872,1.1,1.5,0.4,0.5,0.1,4.7
DeAndre' Bembry*,Atl,PF,O,"",17.3,0.7,1.2,.600,0.4,2.7,1.5,0.6,0.5,4.9
Wesley Iwundu,Orl,SG,"","",14.9,0.5,0.7,.778,0.1,2.1,0.9,0.5,0.2,3.3
Semi Ojeleye,Bos,PF,"","",14.8,0.4,0.6,.605,0.5,2.0,0.3,0.3,0.0,2.3
Mirza Teletovic*,Mil,PF,O,"",15.9,0.0,0.0,.000,2.1,2.3,1.0,0.4,0.1,7.1
Ivan Rabb,Mem,PF,DTD,"",11.7,0.6,0.8,.773,0.0,3.4,0.8,0.3,0.2,4.4
Dorian Finney-Smith,Dal,PF,DTD,"",16.6,0.4,0.6,.667,0.6,2.9,0.8,0.3,0.2,3.8
Justin Patton,Min,C,"","",--,--,--,--,--,--,--,--,--,--
Justin Anderson,Phi,SG,"","",14.1,0.7,0.9,.733,0.8,2.4,0.7,0.4,0.2,6.0
Dwight Buycks,Det,SG,"","",14.7,1.2,1.4,.878,0.5,1.4,2.0,0.7,0.1,7.4
Langston Galloway,Det,SG,"","",14.5,0.5,0.6,.794,1.3,1.5,1.0,0.6,0.1,6.0
Joakim Noah*,NY,C,O,"",5.7,0.3,0.6,.500,0.0,2.0,0.6,0.3,0.3,1.7
Miles Plumlee,Atl,PF,"","",16.6,0.5,1.0,.440,0.0,4.0,0.8,0.3,0.6,4.3
Iman Shumpert*,Sac,SG,O,"",19.7,0.8,1.1,.733,0.5,2.9,1.2,0.6,0.3,4.4
Sean Kilpatrick,Chi,SG,"","",9.9,0.9,0.9,.950,0.6,1.4,0.8,0.2,0.0,4.4
Salah Mejri,Dal,C,"","",11.8,0.6,1.0,.569,0.0,4.1,0.5,0.4,1.1,3.5
Tyler Ennis,LAL,PG,"","",10.8,0.3,0.4,.700,0.2,1.4,1.6,0.4,0.1,3.2
Amar'e Stoudemire,Mia,PF,"","",--,--,--,--,--,--,--,--,--,--
Zhou Qi,Hou,PF,"","",5.3,0.5,0.7,.700,0.1,1.1,0.1,0.1,0.4,1.3
Sam Dekker,LAC,SF,"","",12.1,0.5,0.7,.694,0.1,2.3,0.5,0.3,0.1,4.0
Maximilian Kleber,Dal,PF,"","",15.9,0.6,0.8,.736,0.5,2.9,0.7,0.3,0.6,5.0
Ramon Sessions,Wsh,PG,"","",15.2,1.7,2.1,.787,0.3,1.5,2.7,0.5,0.1,5.1
Travis Wear,LAL,PF,"","",13.1,0.7,0.7,1.000,1.3,2.3,0.3,0.3,0.3,5.3
Guerschon Yabusele,Bos,PF,"","",5.7,0.3,0.5,.615,0.3,1.4,0.5,0.1,0.1,1.8
Jawun Evans,LAC,PG,"","",16.5,0.8,1.0,.776,0.3,1.8,2.1,0.8,0.1,4.9
D.J. Wilson,Mil,PF,"","",3.3,0.0,0.1,.500,0.1,0.4,0.1,0.1,0.0,0.9
Monta Ellis,Ind,SG,"","",--,--,--,--,--,--,--,--,--,--
Tony Bradley,Utah,C,"","",3.2,0.2,0.2,1.000,0.0,1.2,0.1,0.0,0.0,0.9
Nik Stauskas,Bkn,SG,"","",12.2,0.5,0.6,.773,0.9,1.5,0.8,0.2,0.1,4.1
Khem Birch,Orl,PF,"","",12.3,0.6,1.0,.625,0.0,3.6,0.6,0.3,0.4,3.0
Jason Smith,Wsh,PF,"","",8.7,0.5,0.6,.882,0.1,1.6,0.5,0.1,0.4,3.3
Tony Allen,Nor,SG,"","",12.4,0.5,1.0,.524,0.2,2.1,0.4,0.5,0.1,4.7
Derrick Jones Jr.,Mia,PF,"","",13.6,0.8,1.2,.650,0.1,1.9,0.5,0.2,0.8,3.0
Anzejs Pasecniks,Phi,C,"","",--,--,--,--,--,--,--,--,--,--
Raul Neto*,Utah,PG,O,"",12.3,0.7,0.8,.788,0.5,1.2,1.8,0.3,0.1,4.6
David Lee,SA,PF,"","",--,--,--,--,--,--,--,--,--,--
Kay Felder,Det,PG,"","",9.1,0.7,0.8,.917,0.3,1.0,1.3,0.2,0.1,3.7
Marcus Paige,Cha,SG,"","",7.5,1.0,1.0,1.000,0.5,1.5,1.0,0.0,0.0,4.5
Georges Niang,Utah,PF,"","",2.5,0.0,0.0,.000,0.0,0.5,0.5,0.3,0.0,1.0
Jamil Wilson,LAC,PF,"","",18.3,0.1,0.3,.500,1.8,2.1,0.7,0.3,0.5,7.0
Elton Brand,Phi,PF,"","",--,--,--,--,--,--,--,--,--,--
Jabari Bird,Bos,SG,"","",5.0,0.4,0.7,.600,0.0,0.6,0.1,0.1,0.0,0.7
Josh McRoberts,Dal,PF,"","",3.0,0.0,0.0,.000,0.0,0.0,0.0,0.0,0.0,0.0
Malachi Richardson,Tor,SG,DTD,"",12.5,0.7,0.8,.773,0.5,1.3,0.5,0.4,0.0,3.4
Josh Smith,Nor,SF,"","",4.0,0.0,0.0,.000,0.0,1.3,0.0,0.0,0.0,0.7
Nick Collison,OKC,PF,"","",5.5,0.3,0.6,.500,0.0,1.5,0.3,0.0,0.0,2.3
Cole Aldrich,Min,C,DTD,"",2.4,0.1,0.3,.333,0.0,0.7,0.1,0.1,0.1,0.6
Aaron Harrison,Dal,SG,"","",20.0,2.0,3.0,.667,0.0,2.0,1.0,1.0,1.0,6.0
Mike Miller,Den,SF,"","",--,--,--,--,--,--,--,--,--,--
Omer Asik,Chi,C,"","",8.6,0.3,0.9,.333,0.0,2.6,0.1,0.1,0.1,1.3
Darrell Arthur,Den,PF,"","",7.4,0.1,0.2,.667,0.4,0.8,0.5,0.4,0.2,2.8
Damian Jones,GS,PF,"","",3.8,0.0,0.0,.000,0.0,0.8,0.0,0.0,0.2,1.0
Ryan Arcidiacono,Chi,SG,"","",9.4,0.1,0.1,1.000,0.3,0.6,0.9,0.4,0.0,1.2
Chris Andersen,Cle,C,"","",--,--,--,--,--,--,--,--,--,--
Udonis Haslem,Mia,PF,"","",5.1,0.0,0.0,.000,0.1,0.7,0.4,0.0,0.2,0.5
Steve Blake,Det,PG,"","",--,--,--,--,--,--,--,--,--,--
Vlatko Cancar,Den,SF,"","",--,--,--,--,--,--,--,--,--,--
Roy Hibbert,Den,C,"","",--,--,--,--,--,--,--,--,--,--
Kirk Hinrich,Atl,SG,"","",--,--,--,--,--,--,--,--,--,--
Aaron Brooks,Min,PG,"","",5.7,0.2,0.3,.667,0.3,0.5,0.6,0.2,0.0,2.1
Marshall Plumlee,Mil,C,"","",6.4,1.7,2.3,.750,0.0,2.3,0.3,0.0,0.1,2.0
Brandon Paul,SA,SG,"","",9.2,0.4,0.6,.568,0.2,1.1,0.6,0.4,0.1,2.3
Chris McCullough,Wsh,PF,"","",4.7,0.5,0.7,.643,0.1,1.3,0.2,0.0,0.3,2.4
Festus Ezeli*,Por,C,O,"",--,--,--,--,--,--,--,--,--,--
R.J. Hunter,Hou,SG,"","",1.7,0.0,0.0,.000,0.0,0.3,0.7,0.0,0.0,0.0
Okaro White,Cle,PF,"","",13.3,0.3,0.5,.667,0.7,1.8,0.3,0.2,0.2,3.3
Demetrius Jackson,Phi,SG,"","",5.6,0.1,0.1,.500,0.1,0.9,0.6,0.4,0.1,1.1
Henry Sims,Utah,C,"","",--,--,--,--,--,--,--,--,--,--
